contig_name,start_18S,end_18S,start_28S,end_28S,ITS_start,ITS_end,strand,score,genome_name,ITS_length
JAOTPV010000104.1,81476,83282,77350,81237,81238,81475,-,3366.2,GCA_028011355.1,237
JAOTPV010000104.1,95890,97696,91764,95651,95652,95889,-,3366.2,GCA_028011355.1,237
JAOTPV010000104.1,110304,112110,106178,110065,110066,110303,-,3366.2,GCA_028011355.1,237
JAOTPV010000104.1,124718,126524,120592,124479,124480,124717,-,3366.2,GCA_028011355.1,237
JAOTPV010000104.1,139146,140953,135020,138907,138908,139145,-,3366.2,GCA_028011355.1,237
JAOTPV010000104.1,153637,155443,149511,153398,153399,153636,-,3365.5,GCA_028011355.1,237
JAOTPV010000104.1,168082,169888,163956,167843,167844,168081,-,3365.5,GCA_028011355.1,237
JAOTPV010000104.1,182528,184334,178402,182289,182290,182527,-,3365.5,GCA_028011355.1,237
JAOTPV010000104.1,198078,199884,193952,197839,197840,198077,-,3365.5,GCA_028011355.1,237
JAQPZZ010000138.1,4537,6331,867,4386,4387,4536,-,3235.5,GCA_028416715.1,149
JAKHSJ010000012.1,17269,19062,13543,17089,17090,17268,-,3195.5,GCA_028455935.1,178
JAKHSJ010000012.1,24574,26379,20844,24395,24396,24573,-,3150.1,GCA_028455935.1,177
JAKHSJ010000012.1,31935,33731,27133,31755,31756,31934,-,2920.4,GCA_028455935.1,178
JAKHSJ010000012.1,39250,41083,35511,39066,39067,39249,-,3112.4,GCA_028455935.1,182
JAKHSJ010000012.1,46687,48516,42912,46505,46506,46686,-,2838.0,GCA_028455935.1,180
JAKHSJ010000012.1,54034,55827,50305,53854,53855,54033,-,3176.7,GCA_028455935.1,178
JAKHSJ010000012.1,61337,63130,57609,61157,61158,61336,-,3183.1,GCA_028455935.1,178
JAKHSJ010000012.1,68638,70431,64912,68458,68459,68637,-,3195.5,GCA_028455935.1,178
JAKHSJ010000012.1,75948,77741,72216,75768,75769,75947,-,3177.2,GCA_028455935.1,178
JAKHSJ010000012.1,83253,85047,79524,83073,83074,83252,-,3175.7,GCA_028455935.1,178
JAKHSJ010000012.1,90572,91979,86844,90392,90393,90571,-,3175.6,GCA_028455935.1,178
JAQOOI010000020.1,5502,7307,1551,5263,5264,5501,-,3386.1,GCA_028554645.1,237
JAQOOI010000020.1,15135,16945,11166,14896,14897,15134,-,3145.8,GCA_028554645.1,237
JAQOOI010000020.1,24754,26559,20803,24515,24516,24753,-,3386.1,GCA_028554645.1,237
JAQOOI010000020.1,34360,36165,30407,34121,34122,34359,-,3384.8,GCA_028554645.1,237
JAPQKI010000001.1,2508184,2509981,2504324,2508007,2508008,2508183,-,3349.1,GCA_028826775.1,175
JAPQKI010000001.1,2516739,2518536,2509948,2516562,2516563,2516738,-,3351.0,GCA_028826775.1,175
JAPQKI010000001.1,2525296,2527093,2518503,2525119,2525120,2525295,-,3349.4,GCA_028826775.1,175
JAPQKI010000001.1,2533849,2535646,2527060,2533672,2533673,2533848,-,3351.2,GCA_028826775.1,175
JAPQKN010000008.1,2439556,2441353,2435220,2439378,2439379,2439555,-,3347.7,GCA_028826845.1,176
JAPQKN010000008.1,2447665,2449462,2443331,2447487,2447488,2447664,-,3348.5,GCA_028826845.1,176
JAPQKM010000005.1,3971604,3973401,3967872,3971426,3971427,3971603,-,3331.5,GCA_028826855.1,176
JAPQKL010000009.1,95645,97442,90735,95469,95470,95644,-,3339.3,GCA_028826915.1,174
JAPQKL010000009.1,103843,105640,100112,103667,103668,103842,-,3337.8,GCA_028826915.1,174
JAPQKL010000009.1,112038,113835,108307,111862,111863,112037,-,3337.8,GCA_028826915.1,174
JAPQKL010000009.1,120235,122032,116504,120059,120060,120234,-,3337.8,GCA_028826915.1,174
JAPQKL010000009.1,128432,130229,124701,128256,128257,128431,-,3337.8,GCA_028826915.1,174
JAPQKL010000009.1,136631,138427,132900,136455,136456,136630,-,3337.8,GCA_028826915.1,174
JAPMSZ010000007.1,3147872,3150047,3143550,3147689,3147690,3147871,-,3050.8,GCA_028826965.1,181
JAPMSZ010000007.1,3156615,3158790,3152295,3156432,3156433,3156614,-,3052.1,GCA_028826965.1,181
JAPMSZ010000007.1,3165359,3167535,3161040,3165176,3165177,3165358,-,3054.5,GCA_028826965.1,181
JAPMSZ010000007.1,3174103,3176280,3169784,3173920,3173921,3174102,-,3048.2,GCA_028826965.1,181
JAPMSZ010000007.1,3182854,3185031,3178534,3182671,3182672,3182853,-,3048.1,GCA_028826965.1,181
JAPMSZ010000007.1,3191603,3193780,3187284,3191420,3191421,3191602,-,3048.0,GCA_028826965.1,181
JAPMSZ010000007.1,3200353,3202532,3196034,3200170,3200171,3200352,-,3051.8,GCA_028826965.1,181
JAPMSZ010000007.1,3209103,3211281,3204786,3208920,3208921,3209102,-,3052.9,GCA_028826965.1,181
JAPMSZ010000007.1,3217853,3220031,3213533,3217670,3217671,3217852,-,3050.6,GCA_028826965.1,181
JAPMSZ010000007.1,3226595,3228771,3222277,3226412,3226413,3226594,-,3050.4,GCA_028826965.1,181
JAPZBT010000004.1,15346,17143,11616,15169,15170,15345,-,3331.1,GCA_028827145.1,175
JAPQKT010000008.1,2676245,2678043,2669035,2676102,2676103,2676244,-,3349.1,GCA_028827155.1,141
JAPQKT010000008.1,2684383,2686182,2680765,2684240,2684241,2684382,-,3344.7,GCA_028827155.1,141
JAPQKT010000008.1,2692525,2694325,2688908,2692382,2692383,2692524,-,3344.7,GCA_028827155.1,141
JAPQKT010000008.1,2700667,2702466,2697049,2700525,2700526,2700666,-,3345.0,GCA_028827155.1,140
JAPZBU010000015.1,8830,10630,5179,8653,8654,8829,-,3347.5,GCA_028827165.1,175
JAPZBU010000015.1,17099,18900,13445,16923,16924,17098,-,3295.7,GCA_028827165.1,174
JAPZBU010000015.1,25363,27162,21715,25186,25187,25362,-,3343.5,GCA_028827165.1,175
JAPZBU010000015.1,33627,35425,29977,33450,33451,33626,-,3343.3,GCA_028827165.1,175
JAPZBU010000015.1,41889,43688,38237,41712,41713,41888,-,3302.0,GCA_028827165.1,175
JAPZBU010000015.1,50152,51951,46503,49975,49976,50151,-,3343.8,GCA_028827165.1,175
JAPZBU010000015.1,58417,60217,54766,58240,58241,58416,-,3346.2,GCA_028827165.1,175
JAPZBU010000015.1,66680,68480,63032,66503,66504,66679,-,3343.5,GCA_028827165.1,175
JAPZBU010000003.1,1086130,1087929,1082482,1085953,1085954,1086129,-,3336.1,GCA_028827165.1,175
JAPZBU010000003.1,1094396,1096194,1090744,1094219,1094220,1094395,-,3345.5,GCA_028827165.1,175
JAPZBU010000003.1,1102656,1104455,1099007,1102479,1102480,1102655,-,3344.2,GCA_028827165.1,175
JAPZBU010000003.1,1110915,1112714,1107266,1110738,1110739,1110914,-,3345.5,GCA_028827165.1,175
JAPZBV010000007.1,10573,12371,6688,10396,10397,10572,-,3327.2,GCA_028827405.1,175
JAPZBV010000007.1,18726,20523,14841,18549,18550,18725,-,3330.5,GCA_028827405.1,175
JAPZBV010000007.1,26877,28674,22992,26699,26700,26876,-,3330.9,GCA_028827405.1,176
JAPZBV010000007.1,35028,36826,31145,34851,34852,35027,-,3330.7,GCA_028827405.1,175
JAPZBV010000007.1,43179,44976,39295,43002,43003,43178,-,3330.3,GCA_028827405.1,175
JAPZBV010000007.1,51329,53127,47444,51152,51153,51328,-,3330.5,GCA_028827405.1,175
JAPZBV010000007.1,59478,61275,55592,59300,59301,59477,-,3330.5,GCA_028827405.1,176
JAPZBV010000007.1,67622,69420,63738,67445,67446,67621,-,3330.9,GCA_028827405.1,175
JAPZBV010000007.1,75776,77573,71890,75598,75599,75775,-,3330.5,GCA_028827405.1,176
JAPZBV010000007.1,83922,85719,80038,83745,83746,83921,-,3330.9,GCA_028827405.1,175
JAPZBP010000010.1,2397535,2399333,2393806,2397359,2397360,2397534,-,3339.0,GCA_028827555.1,174
JAPZBP010000010.1,2405843,2407640,2402113,2405667,2405668,2405842,-,3338.9,GCA_028827555.1,174
JAPZBP010000010.1,2414148,2415945,2410419,2413972,2413973,2414147,-,3341.6,GCA_028827555.1,174
JAPZBP010000010.1,2422455,2424256,2418728,2422279,2422280,2422454,-,3338.8,GCA_028827555.1,174
JAPZBP010000010.1,2430768,2432568,2427039,2430592,2430593,2430767,-,3319.2,GCA_028827555.1,174
JAPZBP010000010.1,2439080,2440879,2435349,2438904,2438905,2439079,-,3322.4,GCA_028827555.1,174
JAPZBP010000010.1,2447387,2449186,2443657,2447211,2447212,2447386,-,3338.8,GCA_028827555.1,174
JAPZBP010000010.1,2455692,2457489,2451964,2455516,2455517,2455691,-,3338.7,GCA_028827555.1,174
JAPZBP010000010.1,2463995,2465792,2460266,2463819,2463820,2463994,-,3332.2,GCA_028827555.1,174
JAPZBP010000010.1,2472299,2474096,2468571,2472123,2472124,2472298,-,3327.4,GCA_028827555.1,174
JAPZBP010000010.1,2480601,2482398,2476873,2480425,2480426,2480600,-,3337.4,GCA_028827555.1,174
JAPZBP010000010.1,2488903,2490699,2485175,2488727,2488728,2488902,-,3339.5,GCA_028827555.1,174
JAPZBP010000010.1,2497207,2499003,2493479,2497031,2497032,2497206,-,3341.1,GCA_028827555.1,174
JAPZBP010000010.1,2505512,2507310,2501783,2505336,2505337,2505511,-,3339.0,GCA_028827555.1,174
JAPZBP010000010.1,2513822,2515619,2510091,2513646,2513647,2513821,-,3333.5,GCA_028827555.1,174
JAPZBP010000010.1,2522125,2523922,2518396,2521949,2521950,2522124,-,3339.0,GCA_028827555.1,174
JAQJAC010000006.1,2696416,2698214,2692800,2696273,2696274,2696415,-,3343.8,GCA_028827645.1,141
JAQJAC010000006.1,2704393,2706191,2700775,2704251,2704252,2704392,-,3333.6,GCA_028827645.1,140
JAQJAF010000009.1,138106,139902,131200,137927,137928,138105,-,3342.7,GCA_028827675.1,177
JAQJAF010000009.1,146596,148391,142861,146417,146418,146595,-,3344.7,GCA_028827675.1,177
JAQJAF010000009.1,155086,156880,151352,154907,154908,155085,-,3344.4,GCA_028827675.1,177
JAQJAK010000004.1,7808,9605,3952,7629,7630,7807,-,3355.1,GCA_028827735.1,177
JAQJAH010000005.1,3867242,3869040,3863626,3867067,3867068,3867241,-,3336.1,GCA_028827895.1,173
JAQJAH010000005.1,3875003,3876800,3871386,3874828,3874829,3875002,-,3332.4,GCA_028827895.1,173
JAQJAH010000005.1,3882765,3884562,3879149,3882590,3882591,3882764,-,3336.5,GCA_028827895.1,173
JAQJAH010000005.1,3890526,3892323,3886910,3890351,3890352,3890525,-,3336.1,GCA_028827895.1,173
JAQJAH010000005.1,3898288,3900085,3894672,3898113,3898114,3898287,-,3336.1,GCA_028827895.1,173
JAQJAH010000005.1,3906050,3907847,3902433,3905875,3905876,3906049,-,3336.4,GCA_028827895.1,173
JAQJAH010000005.1,3913810,3915607,3910194,3913635,3913636,3913809,-,3336.1,GCA_028827895.1,173
JAQJAP010000009.1,3269468,3271267,3264099,3269292,3269293,3269467,-,3060.4,GCA_028828005.1,174
JAQJAP010000009.1,3278183,3279983,3273376,3278006,3278007,3278182,-,3060.0,GCA_028828005.1,175
JAQJAP010000009.1,3286906,3288709,3282102,3286729,3286730,3286905,-,3046.1,GCA_028828005.1,175
JAQJAP010000009.1,3295638,3297437,3290836,3295462,3295463,3295637,-,3050.9,GCA_028828005.1,174
JAQKAF010000004.1,4453294,4455091,4446388,4453116,4453117,4453293,-,3335.2,GCA_028828025.1,176
JAQKAF010000004.1,4462232,4464029,4458500,4462054,4462055,4462231,-,3330.8,GCA_028828025.1,176
JAQJAQ010000004.1,5494,7290,1765,5319,5320,5493,-,3342.1,GCA_028828085.1,173
JAQJAQ010000004.1,13993,15789,10263,13818,13819,13992,-,3338.4,GCA_028828085.1,173
JAQJAQ010000004.1,22489,24285,18760,22314,22315,22488,-,3342.1,GCA_028828085.1,173
JAQKAP010000007.1,8271,10068,4387,8093,8094,8270,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,16630,18427,12746,16452,16453,16629,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,24990,26787,21106,24812,24813,24989,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,33349,35146,29465,33171,33172,33348,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,41711,43508,37827,41533,41534,41710,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,50080,51877,46194,49902,49903,50079,-,3333.3,GCA_028828185.1,176
JAQKAP010000007.1,58443,60240,54559,58265,58266,58442,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,66805,68602,62921,66627,66628,66804,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,75168,76965,71284,74990,74991,75167,-,3330.9,GCA_028828185.1,176
JAQKAP010000007.1,83534,85331,79650,83356,83357,83533,-,3330.9,GCA_028828185.1,176
JAQJAG010000009.1,4761,6558,908,4586,4587,4760,-,3239.5,GCA_028828245.1,173
JAQJAG010000009.1,12755,14552,8838,12580,12581,12754,-,3338.7,GCA_028828245.1,173
JAQJAG010000009.1,20746,22543,16831,20571,20572,20745,-,3338.0,GCA_028828245.1,173
JAQJAG010000009.1,28738,30535,24824,28563,28564,28737,-,3338.6,GCA_028828245.1,173
JAQJAG010000009.1,36733,38530,32817,36558,36559,36732,-,3339.2,GCA_028828245.1,173
JAQJAG010000009.1,44721,46518,40807,44546,44547,44720,-,3337.7,GCA_028828245.1,173
JAQJAG010000009.1,52709,54506,48794,52534,52535,52708,-,3337.6,GCA_028828245.1,173
JAQJAG010000009.1,60699,62496,56784,60524,60525,60698,-,3339.6,GCA_028828245.1,173
JAQJAG010000009.1,68690,70488,64774,68515,68516,68689,-,3339.2,GCA_028828245.1,173
JAQJAG010000009.1,76684,78481,72768,76509,76510,76683,-,3338.1,GCA_028828245.1,173
JAQJAG010000009.1,84676,86473,80760,84501,84502,84675,-,3327.8,GCA_028828245.1,173
JAQJAG010000009.1,92667,94464,88751,92492,92493,92666,-,3340.2,GCA_028828245.1,173
JAQJAG010000009.1,100654,102451,96740,100479,100480,100653,-,3342.5,GCA_028828245.1,173
JAQJAG010000009.1,108646,110443,104732,108471,108472,108645,-,3337.6,GCA_028828245.1,173
JAQJAG010000009.1,116633,118430,112721,116458,116459,116632,-,3338.0,GCA_028828245.1,173
JAQJAG010000009.1,124624,126422,120709,124449,124450,124623,-,3338.6,GCA_028828245.1,173
JAQIZY010000006.1,53899,55695,47152,53724,53725,53898,-,3331.7,GCA_028828275.1,173
JAQIZY010000006.1,61798,63594,57949,61623,61624,61797,-,3333.1,GCA_028828275.1,173
JAQIZY010000006.1,69700,71497,65849,69525,69526,69699,-,3332.9,GCA_028828275.1,173
JAQIZY010000006.1,77602,79399,73753,77426,77427,77601,-,3331.4,GCA_028828275.1,174
JAQIZY010000006.1,85505,87303,81654,85329,85330,85504,-,3333.3,GCA_028828275.1,174
JAPHMX010000006.1,3067689,3069488,3063986,3067504,3067505,3067688,-,3210.2,GCA_028828415.1,183
JAPHMX010000006.1,3075748,3077553,3072024,3075563,3075564,3075747,-,3163.4,GCA_028828415.1,183
JAPHMX010000006.1,3083856,3085649,3080095,3083673,3083674,3083855,-,3123.9,GCA_028828415.1,181
JAPHMX010000006.1,3092010,3093810,3088271,3091825,3091826,3092009,-,3140.1,GCA_028828415.1,183
JAQJAT010000008.1,7317,9114,3586,7141,7142,7316,-,3328.5,GCA_028828465.1,174
JAQJAT010000008.1,16453,18250,12722,16277,16278,16452,-,3328.5,GCA_028828465.1,174
JAQJAT010000008.1,25582,27379,21851,25406,25407,25581,-,3328.5,GCA_028828465.1,174
JAQJAT010000008.1,34720,36517,30990,34544,34545,34719,-,3332.2,GCA_028828465.1,174
JAQJAT010000008.1,44535,46332,40804,44359,44360,44534,-,3328.5,GCA_028828465.1,174
JAQJAT010000008.1,53842,55550,50111,53666,53667,53841,-,3328.5,GCA_028828465.1,174
JAQJAV010000003.1,6504639,6506435,6500904,6504460,6504461,6504638,-,3345.0,GCA_028828495.1,177
JAQJAV010000003.1,6513174,6514970,6509438,6512995,6512996,6513173,-,3341.3,GCA_028828495.1,177
JAQKAL010000002.1,4120035,4121831,4116173,4119863,4119864,4120034,-,3337.4,GCA_028828555.1,170
JAQKAL010000002.1,4129404,4131200,4125542,4129232,4129233,4129403,-,3337.4,GCA_028828555.1,170
JAQKAL010000002.1,4138772,4140568,4134910,4138600,4138601,4138771,-,3337.4,GCA_028828555.1,170
JAQKAO010000006.1,58816,60611,54652,58639,58640,58815,-,3052.6,GCA_028828655.1,175
JAQKAO010000006.1,68072,69869,63908,67894,67895,68071,-,3052.4,GCA_028828655.1,176
JAQKAO010000006.1,77320,79115,73158,77143,77144,77319,-,3052.8,GCA_028828655.1,175
JAQKAO010000006.1,86569,88366,82405,86391,86392,86568,-,3052.4,GCA_028828655.1,176
JAQKAO010000006.1,95825,97620,91661,95648,95649,95824,-,3044.8,GCA_028828655.1,175
JAQKAO010000006.1,105078,106873,100915,104901,104902,105077,-,3052.4,GCA_028828655.1,175
JAQJZK010000002.1,5060094,5061891,5056468,5059917,5059918,5060093,-,3358.9,GCA_028828675.1,175
JAQJZR010000001.1,4680978,4682775,4674405,4680839,4680840,4680977,-,3349.9,GCA_028828875.1,137
JAQJZR010000001.1,4688928,4690725,4685108,4688789,4688790,4688927,-,3349.0,GCA_028828875.1,137
JAQJZR010000001.1,4696874,4698670,4693055,4696735,4696736,4696873,-,3348.7,GCA_028828875.1,137
JAQJZR010000001.1,4704817,4706613,4700998,4704678,4704679,4704816,-,3349.9,GCA_028828875.1,137
JAQJAW010000012.1,10965,12763,7235,10788,10789,10964,-,3330.0,GCA_028829455.1,175
JAQJAW010000012.1,19354,21151,15624,19177,19178,19353,-,3326.3,GCA_028829455.1,175
JAQJAW010000012.1,27739,29536,24008,27562,27563,27738,-,3317.2,GCA_028829455.1,175
JAQJAW010000012.1,36126,37924,32396,35949,35950,36125,-,3315.9,GCA_028829455.1,175
JAQJAW010000012.1,44516,46313,40786,44338,44339,44515,-,3325.3,GCA_028829455.1,176
JAQJAW010000012.1,52900,54700,49171,52723,52724,52899,-,3326.7,GCA_028829455.1,175
JAQKAI010000002.1,2128319,2130116,2124589,2128143,2128144,2128318,-,3338.5,GCA_028829465.1,174
JAQKAQ010000002.1,2082176,2083973,2074910,2081999,2082000,2082175,-,3322.6,GCA_028829585.1,175
JAQKAQ010000002.1,2090862,2092659,2087130,2090685,2090686,2090861,-,3324.9,GCA_028829585.1,175
JAQKAQ010000002.1,2099545,2101342,2095813,2099368,2099369,2099544,-,3324.9,GCA_028829585.1,175
JAQKAQ010000002.1,2108233,2110030,2104501,2108056,2108057,2108232,-,3324.9,GCA_028829585.1,175
JAQKAQ010000002.1,2116917,2118714,2113186,2116740,2116741,2116916,-,3328.6,GCA_028829585.1,175
JAQKAR010000003.1,2814,4612,1,2637,2638,2813,-,981.7,GCA_028829765.1,175
JAQKAR010000003.1,79920,81720,76271,79744,79745,79919,-,3344.1,GCA_028829765.1,174
JAQKAR010000003.1,88472,90269,84828,88298,88299,88471,-,3330.8,GCA_028829765.1,172
JAQKAR010000003.1,97026,98821,93376,96847,96848,97025,-,3272.0,GCA_028829765.1,177
JAQKAR010000003.1,105558,107361,101924,105385,105386,105557,-,3210.3,GCA_028829765.1,171
JAPZBM010000001.1,2619766,2621562,2616036,2619590,2619591,2619765,-,3340.6,GCA_028974205.1,174
JAPZBM010000001.1,2628066,2629862,2624336,2627890,2627891,2628065,-,3340.6,GCA_028974205.1,174
JAPZBM010000001.1,2636366,2638162,2632636,2636190,2636191,2636365,-,3340.6,GCA_028974205.1,174
JAPZBM010000001.1,2644668,2646464,2640938,2644492,2644493,2644667,-,3340.6,GCA_028974205.1,174
JAPZBM010000001.1,2652970,2654766,2649238,2652794,2652795,2652969,-,3339.8,GCA_028974205.1,174
JAPFGM010000007.1,1206102,1207895,1200322,1205913,1205914,1206101,-,3172.0,GCA_029001885.1,187
JAPFGM010000007.1,1214997,1216790,1210147,1214808,1214809,1214996,-,3174.6,GCA_029001885.1,187
JAPFGM010000007.1,1223892,1225685,1219042,1223703,1223704,1223891,-,3174.6,GCA_029001885.1,187
JAPFGM010000007.1,1232787,1234580,1227937,1232598,1232599,1232786,-,3174.6,GCA_029001885.1,187
JAQHRD010000036.1,41096,42888,37385,40908,40909,41095,-,3239.5,GCA_029168975.1,186
JARJCV010000525.1,5780,7586,1602,5547,5548,5779,-,3164.6,GCA_029281435.1,231
JARJCV010000525.1,16448,18254,12269,16215,16216,16447,-,3176.6,GCA_029281435.1,231
JARIHP010000220.1,23964,26137,19068,23741,23742,23963,-,2735.5,GCA_029282125.1,221
JANSLO010000009.1,3809,5604,68,3606,3607,3808,-,3222.6,GCA_029298705.1,201
JANSLN010000011.1,5416,7211,1479,5214,5215,5415,-,3229.8,GCA_029298715.1,200
JANSLT010000005.1,580712,582507,576781,580512,580513,580711,-,3228.5,GCA_029298825.1,198
JANSLV010000158.1,3852,5647,112,3652,3653,3851,-,3230.5,GCA_029298845.1,198
JANSLU010000021.1,4809,6598,910,4610,4611,4808,-,2979.6,GCA_029298855.1,197
JANSLU010000021.1,13269,15064,9338,13069,13070,13268,-,3228.5,GCA_029298855.1,198
JANSLU010000021.1,21743,23538,17812,21543,21544,21742,-,3228.5,GCA_029298855.1,198
JANSLU010000021.1,30215,32002,26285,30015,30016,30214,-,3222.0,GCA_029298855.1,198
JANSLU010000021.1,38706,40501,34811,38502,38503,38705,-,3183.8,GCA_029298855.1,202
JANSMA010000007.1,2160682,2162477,2156746,2160479,2160480,2160681,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2169051,2170846,2165115,2168848,2168849,2169050,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2177464,2179259,2173528,2177261,2177262,2177463,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2185446,2187240,2181570,2185247,2185248,2185445,-,2652.6,GCA_029298975.1,197
JANSMA010000007.1,2193812,2195606,2189876,2193609,2193610,2193811,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2201830,2203625,2197894,2201627,2201628,2201829,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2210199,2211994,2206263,2209996,2209997,2210198,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2218853,2220648,2214917,2218650,2218651,2218852,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2227339,2229134,2223403,2227136,2227137,2227338,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2235716,2237511,2231780,2235513,2235514,2235715,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2244086,2245881,2240150,2243883,2243884,2244085,-,3231.8,GCA_029298975.1,201
JANSMA010000007.1,2252585,2254380,2248649,2252382,2252383,2252584,-,3231.8,GCA_029298975.1,201
JARFMN010000002.1,1255970,1257777,1252191,1255804,1255805,1255969,-,3106.9,GCA_029372045.1,164
JARFMN010000002.1,1264899,1266706,1260852,1264731,1264732,1264898,-,3228.8,GCA_029372045.1,166
JARFMN010000002.1,1273835,1275638,1269787,1273667,1273668,1273834,-,3270.1,GCA_029372045.1,166
JARFMN010000002.1,1282748,1284554,1278718,1282583,1282584,1282747,-,3044.3,GCA_029372045.1,163
JARFMN010000002.1,1291772,1293578,1287729,1291606,1291607,1291771,-,3267.7,GCA_029372045.1,164
JARFMN010000002.1,1301532,1303334,1297492,1301366,1301367,1301531,-,3228.0,GCA_029372045.1,164
JARFMN010000002.1,1310841,1312645,1306805,1310674,1310675,1310840,-,3076.4,GCA_029372045.1,165
JARFMN010000002.1,1320629,1322436,1316606,1320462,1320463,1320628,-,3043.6,GCA_029372045.1,165
JARFMN010000002.1,1329978,1331784,1325932,1329811,1329812,1329977,-,3211.7,GCA_029372045.1,165
JARKIF010000449.1,15217,16990,11336,14971,14972,15216,-,3309.6,GCA_029378245.1,244
JARKIF010000393.1,20191,21999,16311,19945,19946,20190,-,3372.4,GCA_029378245.1,244
JARKIE010000883.1,17650,19456,9782,17406,17407,17649,-,2829.3,GCA_029378255.1,242
JARKIC010003628.1,12241,14046,8438,12002,12003,12240,-,3263.9,GCA_029378375.1,237
JARKIC010003154.1,27311,29117,23512,27072,27073,27310,-,3394.3,GCA_029378375.1,237
JAHKSO010000005.1,3854099,3855898,3850169,3853893,3853894,3854098,-,3209.7,GCA_029379155.1,204
JAHKSO010000005.1,3862263,3864065,3858305,3862056,3862057,3862262,-,3100.4,GCA_029379155.1,205
JAHKSO010000005.1,3870452,3872249,3866505,3870244,3870245,3870451,-,3126.8,GCA_029379155.1,206
JARFXZ010000009.1,6534,8324,2817,6357,6358,6533,-,3173.8,GCA_029405325.1,175
JARFXZ010000009.1,14679,16472,10955,14501,14502,14678,-,3171.0,GCA_029405325.1,176
JARFXZ010000009.1,37040,38834,32665,36860,36861,37039,-,3198.1,GCA_029405325.1,178
JARFXZ010000009.1,45208,46998,40831,45030,45031,45207,-,3190.3,GCA_029405325.1,176
JARFXZ010000009.1,53351,55184,49624,53173,53174,53350,-,3195.6,GCA_029405325.1,176
JARFXZ010000009.1,61532,63326,57813,61355,61356,61531,-,3193.3,GCA_029405325.1,175
JARFXZ010000009.1,69685,71476,65964,69507,69508,69684,-,3181.7,GCA_029405325.1,176
JARFXZ010000009.1,77826,79618,74108,77648,77649,77825,-,3182.3,GCA_029405325.1,176
JARFXZ010000009.1,85972,87768,82248,85794,85795,85971,-,3167.3,GCA_029405325.1,176
JARFXZ010000009.1,94142,95942,90406,93962,93963,94141,-,3127.5,GCA_029405325.1,178
JARFXZ010000009.1,102293,104085,98572,102115,102116,102292,-,3160.3,GCA_029405325.1,176
JARFXZ010000009.1,110450,112240,106728,110272,110273,110449,-,3221.6,GCA_029405325.1,176
JARFXZ010000009.1,118609,120402,114881,118428,118429,118608,-,3211.6,GCA_029405325.1,179
JARFXZ010000009.1,138060,139852,133687,137879,137880,138059,-,3214.3,GCA_029405325.1,179
JARFXZ010000009.1,146217,148011,142494,146039,146040,146216,-,3221.7,GCA_029405325.1,176
JARFXZ010000009.1,154401,156197,150033,154219,154220,154400,-,3118.5,GCA_029405325.1,180
JARFXZ010000009.1,162572,164201,158854,162395,162396,162571,-,3132.6,GCA_029405325.1,175
CM055784.1,4481118,4482914,4476744,4480939,4480940,4481117,-,3210.5,GCA_029405325.1,177
CM055784.1,4489276,4491066,4485555,4489097,4489098,4489275,-,3187.0,GCA_029405325.1,177
CM055784.1,4497412,4499207,4493048,4497235,4497236,4497411,-,3178.9,GCA_029405325.1,175
CM055784.1,4505552,4507346,4501832,4505374,4505375,4505551,-,3174.4,GCA_029405325.1,176
JANATG010000017.1,30879,32676,26334,30732,30733,30878,-,2863.2,GCA_029449235.1,145
JANATG010000017.1,60023,61820,54724,59876,59877,60022,-,2877.8,GCA_029449235.1,145
JANATG010000017.1,88413,90210,84519,88266,88267,88412,-,2856.9,GCA_029449235.1,145
JANATG010000017.1,136350,138147,132520,136203,136204,136349,-,2880.2,GCA_029449235.1,145
JANATF010000026.1,14523,16320,9259,14358,14359,14522,-,3379.2,GCA_029449245.1,163
SZVJ01000045.1,12154,13982,4861,11916,11917,12153,-,2971.1,GCA_029467805.1,236
CP120497.1,7303,9096,2692,7148,7149,7302,-,2857.3,GCA_029489945.1,153
CP120497.1,15541,17335,10928,15386,15387,15540,-,2885.4,GCA_029489945.1,153
CP120497.1,23781,25576,19169,23626,23627,23780,-,2872.5,GCA_029489945.1,153
CP120497.1,32024,33818,27412,31869,31870,32023,-,2863.8,GCA_029489945.1,153
CP120497.1,40265,42060,35651,40110,40111,40264,-,2854.6,GCA_029489945.1,153
CP120497.1,48511,50305,43895,48356,48357,48510,-,2878.2,GCA_029489945.1,153
CP120497.1,56753,58549,52141,56598,56599,56752,-,2884.6,GCA_029489945.1,153
