contig_name,start_18S,end_18S,start_28S,end_28S,ITS_start,ITS_end,strand,score,genome_name,ITS_length
NW_024468943.1,65810,67607,62182,65664,65665,65809,-,1196.5,GCF_010015615.1,144
NW_024468943.1,75026,76824,71284,74880,74881,75025,-,1287.6,GCF_010015615.1,144
NW_024468943.1,83772,85569,80090,83626,83627,83771,-,1262.9,GCF_010015615.1,144
NW_024468943.1,92361,94158,88525,92215,92216,92360,-,1244.7,GCF_010015615.1,144
NW_024468943.1,101105,102902,97417,100959,100960,101104,-,1155.4,GCF_010015615.1,144
NW_024468943.1,109584,111381,105896,109438,109439,109583,-,1147.4,GCF_010015615.1,144
NW_024468943.1,118458,120255,114622,118312,118313,118457,-,1145.1,GCF_010015615.1,144
NW_024468943.1,134807,136604,127539,134661,134662,134806,-,848.6,GCF_010015615.1,144
NW_024468943.1,143582,145379,139840,143436,143437,143581,-,1205.3,GCF_010015615.1,144
NW_024468943.1,152517,154314,148753,152371,152372,152516,-,1315.0,GCF_010015615.1,144
NW_022985023.1,1101012,1103238,1097181,1100868,1100869,1101011,-,1347.4,GCF_010015815.1,142
NW_022985408.1,4084,5882,405,3944,3945,4083,-,3318.6,GCF_010093625.1,138
NW_022983864.1,7534,9332,3820,7294,7295,7533,-,3313.5,GCF_011692745.1,238
NW_022983864.1,16243,18041,12529,16003,16004,16242,-,3313.5,GCF_011692745.1,238
NW_022983864.1,24952,26750,21238,24712,24713,24951,-,3313.5,GCF_011692745.1,238
NW_023500925.1,25197,26990,21500,25023,25024,25196,-,3249.1,GCF_013390185.1,172
NW_023500925.1,34082,35698,30346,33905,33906,34081,-,2822.8,GCF_013390185.1,175
NC_050726.1,13567,15365,9800,13373,13374,13566,-,3352.3,GCF_013402915.1,192
NW_023503161.1,2081673,2083479,2077245,2081440,2081441,2081672,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2091375,2093180,2086947,2091142,2091143,2091374,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2101076,2102881,2096648,2100843,2100844,2101075,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2110777,2112582,2106349,2110544,2110545,2110776,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2120478,2122283,2116050,2120245,2120246,2120477,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2130179,2131984,2125751,2129946,2129947,2130178,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2176472,2178277,2172044,2176239,2176240,2176471,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2186173,2187978,2181745,2185940,2185941,2186172,-,3388.4,GCF_014466165.1,231
NW_023503161.1,2195874,2197679,2191446,2195641,2195642,2195873,-,3388.4,GCF_014466165.1,231
NW_024066081.1,10517,12315,6064,10368,10369,10516,-,2950.7,GCF_014898465.1,147
NW_024066081.1,20365,22163,15913,20216,20217,20364,-,2955.9,GCF_014898465.1,147
NW_024066081.1,30213,32011,25761,30064,30065,30212,-,2955.9,GCF_014898465.1,147
NW_024066232.1,9000,10798,5169,8851,8852,8999,-,3300.5,GCF_014898535.1,147
NW_024066232.1,18168,19966,14337,18019,18020,18167,-,3300.5,GCF_014898535.1,147
NW_024066232.1,27337,29135,23506,27188,27189,27336,-,3300.5,GCF_014898535.1,147
NW_024066232.1,36505,38303,32674,36356,36357,36504,-,3300.5,GCF_014898535.1,147
NC_054852.1,735580,737377,731569,735392,735393,735579,-,3341.9,GCF_016861625.1,186
NC_054852.1,743632,745429,739621,743444,743445,743631,-,3341.9,GCF_016861625.1,186
NC_054852.1,751684,753481,747673,751496,751497,751683,-,3341.9,GCF_016861625.1,186
NC_054852.1,759736,761533,755725,759548,759549,759735,-,3341.9,GCF_016861625.1,186
NC_057329.1,27337,29141,22712,27109,27110,27336,-,3397.8,GCF_018924745.1,226
NC_057329.1,36154,37959,31531,35926,35927,36153,-,3399.1,GCF_018924745.1,226
NW_025408665.1,13931,15722,10281,13792,13793,13930,-,3136.6,GCF_019609905.1,137
NW_025408665.1,21470,23262,17871,21329,21330,21469,-,3106.9,GCF_019609905.1,139
NW_025408665.1,29071,30863,25414,28930,28931,29070,-,3219.9,GCF_019609905.1,139
NW_025408665.1,36671,38463,33013,36530,36531,36670,-,3201.4,GCF_019609905.1,139
NW_025408665.1,44270,46061,40620,44129,44130,44269,-,3178.7,GCF_019609905.1,139
NW_025408665.1,51861,53653,48208,51722,51723,51860,-,3176.8,GCF_019609905.1,137
NW_025408665.1,59453,61245,55799,59311,59312,59452,-,3185.6,GCF_019609905.1,140
NW_025408665.1,67061,68854,63401,66919,66920,67060,-,3172.7,GCF_019609905.1,140
NW_025408665.1,73810,75599,69999,73671,73672,73809,-,3188.1,GCF_019609905.1,137
NW_025408665.1,81398,83186,77746,81259,81260,81397,-,3176.7,GCF_019609905.1,137
NW_025408665.1,88969,90759,85323,88830,88831,88968,-,3144.8,GCF_019609905.1,137
NW_025408665.1,96557,98348,92906,96416,96417,96556,-,3175.6,GCF_019609905.1,139
NW_025408665.1,104142,105929,100492,104002,104003,104141,-,3158.9,GCF_019609905.1,138
NW_025408665.1,111713,113503,108069,111572,111573,111712,-,3129.8,GCF_019609905.1,139
NW_025408665.1,119287,121061,115646,119149,119150,119286,-,3149.7,GCF_019609905.1,136
NC_058402.1,8313859,8315651,8310201,8313718,8313719,8313858,-,3232.7,GCF_019609905.1,139
NC_058402.1,8321466,8323261,8317808,8321325,8321326,8321465,-,3235.2,GCF_019609905.1,139
NC_058402.1,8329069,8330860,8325410,8328927,8328928,8329068,-,3208.5,GCF_019609905.1,140
NC_058402.1,8336675,8338466,8333014,8336534,8336535,8336674,-,3210.4,GCF_019609905.1,139
NC_058402.1,8344287,8346078,8340630,8344148,8344149,8344286,-,3224.0,GCF_019609905.1,137
NC_058402.1,8351677,8353447,8348072,8351541,8351542,8351676,-,2846.2,GCF_019609905.1,134
NC_058402.1,8359178,8360936,8355410,8359040,8359041,8359177,-,3037.2,GCF_019609905.1,136
NW_025408637.1,1273730,1275527,1269397,1273510,1273511,1273729,-,3350.4,GCF_020137385.1,218
NW_025408637.1,1281779,1283576,1277426,1281559,1281560,1281778,-,3349.0,GCF_020137385.1,218
NW_025408637.1,1289828,1291625,1285475,1289608,1289609,1289827,-,3349.0,GCF_020137385.1,218
NW_025408637.1,1297877,1299674,1293524,1297657,1297658,1297876,-,3349.0,GCF_020137385.1,218
NW_025408637.1,1305926,1307723,1301573,1305706,1305707,1305925,-,3349.0,GCF_020137385.1,218
NW_025408637.1,1313975,1315772,1309622,1313755,1313756,1313974,-,3349.0,GCF_020137385.1,218
NW_025408682.1,810283,812386,806127,810114,810115,810282,-,2058.2,GCF_020360975.1,167
NW_025408682.1,819336,821430,815266,819167,819168,819335,-,1949.1,GCF_020360975.1,167
NW_025408682.1,827926,830002,823563,827763,827764,827925,-,2630.2,GCF_020360975.1,161
NW_025408682.1,836444,838518,832098,836279,836280,836443,-,2651.3,GCF_020360975.1,163
NW_025408682.1,844966,847055,840614,844801,844802,844965,-,2589.1,GCF_020360975.1,163
NW_025408682.1,853540,855627,849169,853373,853374,853539,-,2600.7,GCF_020360975.1,165
NW_025408682.1,862139,864235,857777,861972,861973,862138,-,2651.8,GCF_020360975.1,165
NW_025408682.1,870730,872821,866359,870565,870566,870729,-,2562.4,GCF_020360975.1,163
NW_025408682.1,879302,881406,874947,879138,879139,879301,-,2507.8,GCF_020360975.1,162
NW_025408682.1,887878,889979,883537,887712,887713,887877,-,2514.3,GCF_020360975.1,164
NW_025408682.1,896482,898580,892110,896316,896317,896481,-,2600.3,GCF_020360975.1,164
NW_025408682.1,905038,907080,900705,904876,904877,905037,-,2603.1,GCF_020360975.1,160
NW_025408682.1,913500,915171,909200,913333,913334,913499,-,2497.1,GCF_020360975.1,165
NW_025763529.1,6878,8676,3197,6736,6737,6877,-,3316.8,GCF_020726555.1,140
NW_025763529.1,15558,17356,11877,15416,15417,15557,-,3316.8,GCF_020726555.1,140
NW_025763576.1,2323958,2325755,2316750,2323759,2323760,2323957,-,3262.1,GCF_020736505.1,197
NW_025763569.1,5278,7069,1677,5130,5131,5277,-,3225.2,GCF_020744255.1,146
NW_025763505.1,5386005,5387799,5382336,5385855,5385856,5386004,-,3234.3,GCF_020744385.1,148
NW_025763505.1,5393541,5395335,5389872,5393391,5393392,5393540,-,3234.3,GCF_020744385.1,148
NW_025763505.1,5401077,5402871,5397408,5400927,5400928,5401076,-,3234.3,GCF_020744385.1,148
NW_025763505.1,5408613,5410407,5404944,5408463,5408464,5408612,-,3234.3,GCF_020744385.1,148
NW_025763505.1,5416149,5417943,5412480,5415999,5416000,5416148,-,3234.3,GCF_020744385.1,148
NW_025763505.1,5423685,5425479,5420016,5423535,5423536,5423684,-,3234.3,GCF_020744385.1,148
NW_025763505.1,5431221,5433015,5427552,5431071,5431072,5431220,-,3234.3,GCF_020744385.1,148
NW_025763639.1,4158,5959,391,3992,3993,4157,-,3325.4,GCF_021052385.1,164
NW_025763639.1,12973,14774,9206,12807,12808,12972,-,3325.4,GCF_021052385.1,164
NW_025952896.1,3111,4519,161,2907,2908,3110,-,1155.2,GCF_021653875.1,202
NW_026848137.1,2576,3900,103,2462,2463,2575,-,1097.9,GCF_021821965.1,112
NW_025953105.1,87337,89193,81779,87114,87115,87336,-,2414.2,GCF_021901695.1,221
NW_025953139.1,99482,101281,94194,99263,99264,99481,-,3124.9,GCF_021901695.1,217
NC_063042.1,1378408,1380207,1372900,1378189,1378190,1378407,-,3130.9,GCF_021901695.1,217
NC_063042.1,1387951,1389740,1382446,1387735,1387736,1387950,-,3131.5,GCF_021901695.1,214
NC_063042.1,1403502,1405302,1398220,1403283,1403284,1403501,-,3082.9,GCF_021901695.1,217
NC_063042.1,1413023,1414820,1407729,1412803,1412804,1413022,-,3143.2,GCF_021901695.1,218
NC_063042.1,1422578,1424376,1417283,1422358,1422359,1422577,-,3155.4,GCF_021901695.1,218
NC_063042.1,1432137,1433936,1426840,1431916,1431917,1432136,-,3157.2,GCF_021901695.1,219
NC_063042.1,1441693,1443491,1436399,1441473,1441474,1441692,-,3157.2,GCF_021901695.1,218
NC_063042.1,1451251,1453049,1445955,1451030,1451031,1451250,-,3157.1,GCF_021901695.1,219
NC_063042.1,1460807,1462604,1455512,1460587,1460588,1460806,-,3157.2,GCF_021901695.1,218
NC_063042.1,1516242,1518040,1510940,1516020,1516021,1516241,-,3101.8,GCF_021901695.1,220
NC_063042.1,1525797,1527596,1520503,1525577,1525578,1525796,-,3156.8,GCF_021901695.1,218
NC_063042.1,1535355,1537154,1530059,1535134,1535135,1535354,-,3156.8,GCF_021901695.1,219
NC_063042.1,1544913,1546712,1539618,1544692,1544693,1544912,-,3157.1,GCF_021901695.1,219
NC_063042.1,1554469,1556267,1549175,1554249,1554250,1554468,-,3157.1,GCF_021901695.1,218
NC_063042.1,1564021,1565820,1558728,1563802,1563803,1564020,-,3151.1,GCF_021901695.1,217
NC_063042.1,1573553,1575354,1568268,1573333,1573334,1573552,-,2993.7,GCF_021901695.1,218
NC_063042.1,1583109,1586263,1577810,1582891,1582892,1583108,-,2861.9,GCF_021901695.1,216
NC_063042.1,1876717,1878558,1871186,1876508,1876509,1876716,-,1505.6,GCF_021901695.1,207
NC_063042.1,1886332,1888132,1880754,1886115,1886116,1886331,-,2874.7,GCF_021901695.1,215
NC_063042.1,1895882,1897679,1890369,1895662,1895663,1895881,-,3158.1,GCF_021901695.1,218
NC_063042.1,1905429,1907228,1899917,1905210,1905211,1905428,-,3144.5,GCF_021901695.1,217
NC_063042.1,1914978,1916777,1909467,1914759,1914760,1914977,-,3153.9,GCF_021901695.1,217
NC_063042.1,1924530,1926328,1919017,1924310,1924311,1924529,-,3158.5,GCF_021901695.1,218
NC_063042.1,1934079,1935880,1928567,1933859,1933860,1934078,-,3157.0,GCF_021901695.1,218
NC_063042.1,1943633,1945432,1938118,1943413,1943414,1943632,-,3158.4,GCF_021901695.1,218
NC_063042.1,1953184,1954982,1947671,1952965,1952966,1953183,-,3158.4,GCF_021901695.1,217
NC_063042.1,1962733,1964532,1957220,1962514,1962515,1962732,-,3158.1,GCF_021901695.1,217
NW_025952986.1,19860,21663,15014,19649,19650,19859,-,3407.1,GCF_022264815.1,209
NW_025953564.1,4918,7089,610,4735,4736,4917,-,3024.8,GCF_022495145.1,181
NC_063079.1,3846,5606,130,3657,3658,3845,-,3243.6,GCF_022605165.1,187
NC_063079.1,11080,12873,7404,10931,10932,11079,-,3238.5,GCF_022605165.1,147
NC_063074.1,18354,20147,14638,18165,18166,18353,-,3243.6,GCF_022605165.1,187
NC_063074.1,25628,27421,21912,25439,25440,25627,-,3243.6,GCF_022605165.1,187
NW_026054762.1,8310,10105,4238,8091,8092,8309,-,2828.8,GCF_022984875.1,217
NW_026054762.1,18049,19844,13977,17830,17831,18048,-,2828.8,GCF_022984875.1,217
NW_026054762.1,27788,29583,23716,27569,27570,27787,-,2828.8,GCF_022984875.1,217
NW_026054762.1,37527,39322,33455,37308,37309,37526,-,2828.8,GCF_022984875.1,217
NW_026055781.1,1050061,1052227,1044415,1049865,1049866,1050060,-,1005.5,GCF_023758015.1,194
NW_026055720.1,4975,6772,1274,4779,4780,4974,-,1463.0,GCF_023758065.1,194
NW_026249951.1,927493,929290,923754,927297,927298,927492,-,3273.9,GCF_024043155.1,194
NW_026250748.1,26744,28910,22660,26548,26549,26743,-,994.7,GCF_024043175.1,194
NW_026250616.1,9037,10436,2926,8913,8914,9036,-,1155.0,GCF_024244095.1,122
NW_026260342.1,4382,6179,670,4215,4216,4381,-,3297.5,GCF_024291825.1,165
NW_026250476.1,9016,10812,4608,8821,8822,9015,-,3396.0,GCF_024521635.1,193
NW_026250476.1,17467,19263,13059,17272,17273,17466,-,3396.0,GCF_024521635.1,193
NW_026261513.1,5228,7011,317,5077,5078,5227,-,2985.8,GCF_024610245.1,149
NW_026261469.1,3338,5121,1,3182,3183,3337,-,2726.4,GCF_024610275.1,154
NW_026251483.1,23918,25747,19778,23695,23696,23917,-,2925.7,GCF_025024165.1,221
NW_026251483.1,32859,34687,28699,32637,32638,32858,-,2921.5,GCF_025024165.1,220
NW_026251483.1,41844,43673,37689,41622,41623,41843,-,2921.1,GCF_025024165.1,220
NW_026251483.1,50966,52795,46802,50742,50743,50965,-,2922.4,GCF_025024165.1,222
NW_026252575.1,4651,6484,96,4426,4427,4650,-,3230.4,GCF_025094135.1,223
NW_026252064.1,7573,9400,2099,7354,7355,7572,-,3195.6,GCF_025201335.1,217
NW_026515658.1,9382,11177,5314,9226,9227,9381,-,3127.4,GCF_025433545.1,154
NW_026515658.1,17605,19406,13546,17447,17448,17604,-,3211.2,GCF_025433545.1,156
NW_026515658.1,25847,27654,21777,25692,25693,25846,-,3150.1,GCF_025433545.1,153
NW_026515658.1,34097,35900,30382,33941,33942,34096,-,3148.6,GCF_025433545.1,154
NW_026515658.1,42339,44142,38259,42182,42183,42338,-,3168.5,GCF_025433545.1,155
NW_026515658.1,50597,52399,46523,50443,50444,50596,-,3174.6,GCF_025433545.1,152
NW_026515658.1,58855,60659,55141,58697,58698,58854,-,3167.5,GCF_025433545.1,156
NW_026515658.1,67100,68902,63029,66944,66945,67099,-,3176.1,GCF_025433545.1,154
NW_026515658.1,75338,77138,71629,75184,75185,75337,-,3151.5,GCF_025433545.1,152
NW_026515658.1,83580,85379,79870,83423,83424,83579,-,3176.1,GCF_025433545.1,155
NW_026515658.1,91824,93623,87757,91670,91671,91823,-,3151.6,GCF_025433545.1,152
NW_026515658.1,100047,101908,96341,99885,99886,100046,-,2911.4,GCF_025433545.1,160
NW_026515658.1,116275,118055,112629,116115,116116,116274,-,1261.0,GCF_025433545.1,158
NC_070533.1,4164599,4166399,4160897,4164445,4164446,4164598,-,3168.6,GCF_025433545.1,152
NC_070533.1,4172854,4174660,4169141,4172700,4172701,4172853,-,3129.6,GCF_025433545.1,152
NC_070533.1,4181090,4182895,4177379,4180936,4180937,4181089,-,3122.5,GCF_025433545.1,152
NC_070533.1,4189330,4191129,4185631,4189176,4189177,4189329,-,3206.8,GCF_025433545.1,152
NC_070533.1,4197552,4199345,4193843,4197396,4197397,4197551,-,3203.0,GCF_025433545.1,154
NC_070533.1,4205745,4207541,4201717,4205619,4205620,4205744,-,3140.8,GCF_025433545.1,124
NW_026518045.1,6260,8054,2552,6076,6077,6259,-,3224.1,GCF_026319165.1,182
NC_070548.1,4233216,4235010,4226150,4233062,4233063,4233215,-,3249.7,GCF_026873545.1,152
NC_070548.1,4241230,4243025,4237536,4241077,4241078,4241229,-,3243.4,GCF_026873545.1,151
NC_070548.1,4249244,4251039,4245552,4249091,4249092,4249243,-,3243.9,GCF_026873545.1,151
NC_070548.1,4257259,4259053,4253567,4257106,4257107,4257258,-,3243.9,GCF_026873545.1,151
NC_070548.1,4265275,4267069,4261583,4265122,4265123,4265274,-,3243.9,GCF_026873545.1,151
NC_070548.1,4273291,4275085,4269599,4273138,4273139,4273290,-,3243.9,GCF_026873545.1,151
NC_070548.1,4281306,4283100,4277614,4281153,4281154,4281305,-,3243.9,GCF_026873545.1,151
NC_070548.1,4289323,4291117,4285631,4289170,4289171,4289322,-,3243.9,GCF_026873545.1,151
NC_070548.1,4297342,4299136,4293650,4297189,4297190,4297341,-,3243.9,GCF_026873545.1,151
NC_070573.1,2218877,2220676,2213794,2218662,2218663,2218876,-,3148.9,GCF_026914185.1,213
NC_070573.1,2227993,2229792,2222910,2227778,2227779,2227992,-,3148.9,GCF_026914185.1,213
NC_070573.1,2239471,2241270,2234393,2239256,2239257,2239470,-,3132.9,GCF_026914185.1,213
NC_070573.1,2248532,2250331,2243449,2248317,2248318,2248531,-,3151.7,GCF_026914185.1,213
NC_070573.1,2257595,2259394,2252510,2257380,2257381,2257594,-,3049.3,GCF_026914185.1,213
NC_070573.1,2266656,2268455,2261573,2266441,2266442,2266655,-,3151.7,GCF_026914185.1,213
NC_070573.1,2275718,2277517,2270634,2275503,2275504,2275717,-,3151.7,GCF_026914185.1,213
NW_026611620.1,18758,20450,11717,18560,18561,18757,-,2252.5,GCF_027946475.1,196
NW_026611620.1,26534,28329,22894,26323,26324,26533,-,3288.8,GCF_027946475.1,209
NW_026611620.1,34425,36215,30794,34223,34224,34424,-,3280.8,GCF_027946475.1,200
NW_026611620.1,42312,44110,38681,42106,42107,42311,-,3280.4,GCF_027946475.1,204
NW_026611620.1,50218,52018,46574,50008,50009,50217,-,3302.2,GCF_027946475.1,208
NW_026611620.1,58124,59923,54493,57922,57923,58123,-,3308.0,GCF_027946475.1,200
NW_026611620.1,66013,67811,62380,65806,65807,66012,-,3241.4,GCF_027946475.1,205
NW_026611620.1,73915,75711,70273,73709,73710,73914,-,3320.8,GCF_027946475.1,204
NW_026611620.1,81810,83604,78177,81608,81609,81809,-,3269.0,GCF_027946475.1,200
NW_026622660.1,2508184,2509981,2504324,2508007,2508008,2508183,-,3349.1,GCF_028826775.1,175
NW_026622660.1,2516739,2518536,2509948,2516562,2516563,2516738,-,3351.0,GCF_028826775.1,175
NW_026622660.1,2525296,2527093,2518503,2525119,2525120,2525295,-,3349.4,GCF_028826775.1,175
NW_026622660.1,2533849,2535646,2527060,2533672,2533673,2533848,-,3351.2,GCF_028826775.1,175
NW_026622735.1,2439556,2441353,2435220,2439378,2439379,2439555,-,3347.7,GCF_028826845.1,176
NW_026622735.1,2447665,2449462,2443331,2447487,2447488,2447664,-,3348.5,GCF_028826845.1,176
NW_026622724.1,3971604,3973401,3967872,3971426,3971427,3971603,-,3331.5,GCF_028826855.1,176
NW_026622718.1,95645,97442,90735,95469,95470,95644,-,3339.3,GCF_028826915.1,174
NW_026622718.1,103843,105640,100112,103667,103668,103842,-,3337.8,GCF_028826915.1,174
NW_026622718.1,112038,113835,108307,111862,111863,112037,-,3337.8,GCF_028826915.1,174
NW_026622718.1,120235,122032,116504,120059,120060,120234,-,3337.8,GCF_028826915.1,174
NW_026622718.1,128432,130229,124701,128256,128257,128431,-,3337.8,GCF_028826915.1,174
NW_026622718.1,136631,138427,132900,136455,136456,136630,-,3337.8,GCF_028826915.1,174
NW_026622704.1,3147872,3150047,3143550,3147689,3147690,3147871,-,3050.8,GCF_028826965.1,181
NW_026622704.1,3156615,3158790,3152295,3156432,3156433,3156614,-,3052.1,GCF_028826965.1,181
NW_026622704.1,3165359,3167535,3161040,3165176,3165177,3165358,-,3054.5,GCF_028826965.1,181
NW_026622704.1,3174103,3176280,3169784,3173920,3173921,3174102,-,3048.2,GCF_028826965.1,181
NW_026622704.1,3182854,3185031,3178534,3182671,3182672,3182853,-,3048.1,GCF_028826965.1,181
NW_026622704.1,3191603,3193780,3187284,3191420,3191421,3191602,-,3048.0,GCF_028826965.1,181
NW_026622704.1,3200353,3202532,3196034,3200170,3200171,3200352,-,3051.8,GCF_028826965.1,181
NW_026622704.1,3209103,3211281,3204786,3208920,3208921,3209102,-,3052.9,GCF_028826965.1,181
NW_026622704.1,3217853,3220031,3213533,3217670,3217671,3217852,-,3050.6,GCF_028826965.1,181
NW_026622704.1,3226595,3228771,3222277,3226412,3226413,3226594,-,3050.4,GCF_028826965.1,181
NW_026622757.1,15346,17143,11616,15169,15170,15345,-,3331.1,GCF_028827145.1,175
NW_026622693.1,2676245,2678043,2669035,2676102,2676103,2676244,-,3349.1,GCF_028827155.1,141
NW_026622693.1,2684383,2686182,2680765,2684240,2684241,2684382,-,3344.7,GCF_028827155.1,141
NW_026622693.1,2692525,2694325,2688908,2692382,2692383,2692524,-,3344.7,GCF_028827155.1,141
NW_026622693.1,2700667,2702466,2697049,2700525,2700526,2700666,-,3345.0,GCF_028827155.1,140
NW_026622685.1,8830,10630,5179,8653,8654,8829,-,3347.5,GCF_028827165.1,175
NW_026622685.1,17099,18900,13445,16923,16924,17098,-,3295.7,GCF_028827165.1,174
NW_026622685.1,25363,27162,21715,25186,25187,25362,-,3343.5,GCF_028827165.1,175
NW_026622685.1,33627,35425,29977,33450,33451,33626,-,3343.3,GCF_028827165.1,175
NW_026622685.1,41889,43688,38237,41712,41713,41888,-,3302.0,GCF_028827165.1,175
NW_026622685.1,50152,51951,46503,49975,49976,50151,-,3343.8,GCF_028827165.1,175
NW_026622685.1,58417,60217,54766,58240,58241,58416,-,3346.2,GCF_028827165.1,175
NW_026622685.1,66680,68480,63032,66503,66504,66679,-,3343.5,GCF_028827165.1,175
NW_026622673.1,1086130,1087929,1082482,1085953,1085954,1086129,-,3336.1,GCF_028827165.1,175
NW_026622673.1,1094396,1096194,1090744,1094219,1094220,1094395,-,3345.5,GCF_028827165.1,175
NW_026622673.1,1102656,1104455,1099007,1102479,1102480,1102655,-,3344.2,GCF_028827165.1,175
NW_026622673.1,1110915,1112714,1107266,1110738,1110739,1110914,-,3345.5,GCF_028827165.1,175
NW_026623128.1,10573,12371,6688,10396,10397,10572,-,3327.2,GCF_028827405.1,175
NW_026623128.1,18726,20523,14841,18549,18550,18725,-,3330.5,GCF_028827405.1,175
NW_026623128.1,26877,28674,22992,26699,26700,26876,-,3330.9,GCF_028827405.1,176
NW_026623128.1,35028,36826,31145,34851,34852,35027,-,3330.7,GCF_028827405.1,175
NW_026623128.1,43179,44976,39295,43002,43003,43178,-,3330.3,GCF_028827405.1,175
NW_026623128.1,51329,53127,47444,51152,51153,51328,-,3330.5,GCF_028827405.1,175
NW_026623128.1,59478,61275,55592,59300,59301,59477,-,3330.5,GCF_028827405.1,176
NW_026623128.1,67622,69420,63738,67445,67446,67621,-,3330.9,GCF_028827405.1,175
NW_026623128.1,75776,77573,71890,75598,75599,75775,-,3330.5,GCF_028827405.1,176
NW_026623128.1,83922,85719,80038,83745,83746,83921,-,3330.9,GCF_028827405.1,175
NW_026623212.1,2397535,2399333,2393806,2397359,2397360,2397534,-,3339.0,GCF_028827555.1,174
NW_026623212.1,2405843,2407640,2402113,2405667,2405668,2405842,-,3338.9,GCF_028827555.1,174
NW_026623212.1,2414148,2415945,2410419,2413972,2413973,2414147,-,3341.6,GCF_028827555.1,174
NW_026623212.1,2422455,2424256,2418728,2422279,2422280,2422454,-,3338.8,GCF_028827555.1,174
NW_026623212.1,2430768,2432568,2427039,2430592,2430593,2430767,-,3319.2,GCF_028827555.1,174
NW_026623212.1,2439080,2440879,2435349,2438904,2438905,2439079,-,3322.4,GCF_028827555.1,174
NW_026623212.1,2447387,2449186,2443657,2447211,2447212,2447386,-,3338.8,GCF_028827555.1,174
NW_026623212.1,2455692,2457489,2451964,2455516,2455517,2455691,-,3338.7,GCF_028827555.1,174
NW_026623212.1,2463995,2465792,2460266,2463819,2463820,2463994,-,3332.2,GCF_028827555.1,174
NW_026623212.1,2472299,2474096,2468571,2472123,2472124,2472298,-,3327.4,GCF_028827555.1,174
NW_026623212.1,2480601,2482398,2476873,2480425,2480426,2480600,-,3337.4,GCF_028827555.1,174
NW_026623212.1,2488903,2490699,2485175,2488727,2488728,2488902,-,3339.5,GCF_028827555.1,174
NW_026623212.1,2497207,2499003,2493479,2497031,2497032,2497206,-,3341.1,GCF_028827555.1,174
NW_026623212.1,2505512,2507310,2501783,2505336,2505337,2505511,-,3339.0,GCF_028827555.1,174
NW_026623212.1,2513822,2515619,2510091,2513646,2513647,2513821,-,3333.5,GCF_028827555.1,174
NW_026623212.1,2522125,2523922,2518396,2521949,2521950,2522124,-,3339.0,GCF_028827555.1,174
NW_026623230.1,138106,139902,131200,137927,137928,138105,-,3342.7,GCF_028827675.1,177
NW_026623230.1,146596,148391,142861,146417,146418,146595,-,3344.7,GCF_028827675.1,177
NW_026623230.1,155086,156880,151352,154907,154908,155085,-,3344.4,GCF_028827675.1,177
NW_026643084.1,7808,9605,3952,7629,7630,7807,-,3355.1,GCF_028827735.1,177
NW_026643121.1,3867242,3869040,3863626,3867067,3867068,3867241,-,3336.1,GCF_028827895.1,173
NW_026643121.1,3875003,3876800,3871386,3874828,3874829,3875002,-,3332.4,GCF_028827895.1,173
NW_026643121.1,3882765,3884562,3879149,3882590,3882591,3882764,-,3336.5,GCF_028827895.1,173
NW_026643121.1,3890526,3892323,3886910,3890351,3890352,3890525,-,3336.1,GCF_028827895.1,173
NW_026643121.1,3898288,3900085,3894672,3898113,3898114,3898287,-,3336.1,GCF_028827895.1,173
NW_026643121.1,3906050,3907847,3902433,3905875,3905876,3906049,-,3336.4,GCF_028827895.1,173
NW_026643121.1,3913810,3915607,3910194,3913635,3913636,3913809,-,3336.1,GCF_028827895.1,173
NW_026643110.1,3269468,3271267,3264099,3269292,3269293,3269467,-,3060.4,GCF_028828005.1,174
NW_026643110.1,3278183,3279983,3273376,3278006,3278007,3278182,-,3060.0,GCF_028828005.1,175
NW_026643110.1,3286906,3288709,3282102,3286729,3286730,3286905,-,3046.1,GCF_028828005.1,175
NW_026643110.1,3295638,3297437,3290836,3295462,3295463,3295637,-,3050.9,GCF_028828005.1,174
NW_026890602.1,4453294,4455091,4446388,4453116,4453117,4453293,-,3335.2,GCF_028828025.1,176
NW_026890602.1,4462232,4464029,4458500,4462054,4462055,4462231,-,3330.8,GCF_028828025.1,176
NW_026643128.1,5494,7290,1765,5319,5320,5493,-,3342.1,GCF_028828085.1,173
NW_026643128.1,13993,15789,10263,13818,13819,13992,-,3338.4,GCF_028828085.1,173
NW_026643128.1,22489,24285,18760,22314,22315,22488,-,3342.1,GCF_028828085.1,173
NW_026643193.1,7317,9114,3586,7141,7142,7316,-,3328.5,GCF_028828465.1,174
NW_026643193.1,16453,18250,12722,16277,16278,16452,-,3328.5,GCF_028828465.1,174
NW_026643193.1,25582,27379,21851,25406,25407,25581,-,3328.5,GCF_028828465.1,174
NW_026643193.1,34720,36517,30990,34544,34545,34719,-,3332.2,GCF_028828465.1,174
NW_026643193.1,44535,46332,40804,44359,44360,44534,-,3328.5,GCF_028828465.1,174
