File	Gene	Count
GCA_004154925.1.gff	18s_rRNA	1
GCA_004299825.1.gff	18s_rRNA	1
GCA_004335245.1.gff	18s_rRNA	1
GCA_004353045.1.gff	18s_rRNA	1
GCA_004354395.1.gff	18s_rRNA	1
GCA_004366955.1.gff	18s_rRNA	1
GCA_004367075.1.gff	18s_rRNA	1
GCA_004367475.1.gff	18s_rRNA	1
GCA_004367485.1.gff	18s_rRNA	1
GCA_004367495.1.gff	18s_rRNA	1
GCA_004379285.1.gff	18s_rRNA	1
GCA_004679275.1.gff	18s_rRNA	1
GCA_004681135.1.gff	18s_rRNA	1
GCA_004786125.1.gff	18s_rRNA	1
GCA_004786145.1.gff	18s_rRNA	1
GCA_004786245.1.gff	18s_rRNA	1
GCA_004786275.1.gff	18s_rRNA	1
GCA_004802535.1.gff	18s_rRNA	1
GCA_004802695.1.gff	18s_rRNA	1
GCA_004802705.1.gff	18s_rRNA	1
GCA_004916875.1.gff	18s_rRNA	1
GCA_004918325.1.gff	18s_rRNA	1
GCA_005111325.1.gff	18s_rRNA	1
GCA_005212705.1.gff	18s_rRNA	1
GCA_005281515.1.gff	18s_rRNA	1
GCA_005281575.1.gff	18s_rRNA	1
GCA_005356885.1.gff	18s_rRNA	1
GCA_005765155.1.gff	18s_rRNA	1
GCA_006352295.1.gff	18s_rRNA	1
GCA_006503525.1.gff	18s_rRNA	1
GCA_006503535.1.gff	18s_rRNA	1
GCA_006508115.1.gff	18s_rRNA	1
GCA_006518225.1.gff	18s_rRNA	1
GCA_006535955.1.gff	18s_rRNA	1
GCA_006535965.1.gff	18s_rRNA	1
GCA_006535985.1.gff	18s_rRNA	1
GCA_006783085.1.gff	18s_rRNA	1
GCA_007113925.1.gff	18s_rRNA	1
GCA_007182795.1.gff	18s_rRNA	1
GCA_007388105.1.gff	18s_rRNA	1
GCA_007388115.1.gff	18s_rRNA	1
GCA_007821475.1.gff	18s_rRNA	1
GCA_007821495.1.gff	18s_rRNA	1
GCA_007821535.1.gff	18s_rRNA	1
GCA_007821545.1.gff	18s_rRNA	1
GCA_007825325.1.gff	18s_rRNA	1
GCA_007825345.1.gff	18s_rRNA	1
GCA_007825375.1.gff	18s_rRNA	1
GCA_008065195.1.gff	18s_rRNA	1
GCA_008065275.1.gff	18s_rRNA	1
GCA_008704415.1.gff	18s_rRNA	1
GCA_008704595.1.gff	18s_rRNA	1
GCA_008711595.1.gff	18s_rRNA	1
GCA_008802775.1.gff	18s_rRNA	1
GCA_008802785.1.gff	18s_rRNA	1
GCA_009192285.1.gff	18s_rRNA	1
GCA_009428295.1.gff	18s_rRNA	1
GCA_009733575.1.gff	18s_rRNA	1
GCA_009733715.1.gff	18s_rRNA	1
GCA_009733775.1.gff	18s_rRNA	1
GCA_009756545.1.gff	18s_rRNA	1
GCA_009805215.1.gff	18s_rRNA	1
GCA_009805235.1.gff	18s_rRNA	1
GCA_009805285.1.gff	18s_rRNA	1
GCA_009805495.1.gff	18s_rRNA	1
GCA_009806085.1.gff	18s_rRNA	1
GCA_009806295.1.gff	18s_rRNA	1
GCA_009806335.1.gff	18s_rRNA	1
GCA_009809945.1.gff	18s_rRNA	1
GCA_009829365.1.gff	18s_rRNA	1
GCA_009829795.1.gff	18s_rRNA	1
GCA_009982845.1.gff	18s_rRNA	1
GCA_010015675.1.gff	18s_rRNA	1
GCA_010015785.1.gff	18s_rRNA	1
GCA_010093505.1.gff	18s_rRNA	1
GCA_010093515.1.gff	18s_rRNA	1
GCA_010093605.1.gff	18s_rRNA	1
GCA_010093625.1.gff	18s_rRNA	1
GCA_010093795.1.gff	18s_rRNA	1
GCA_010093815.1.gff	18s_rRNA	1
GCA_010093885.1.gff	18s_rRNA	1
GCA_010094025.1.gff	18s_rRNA	1
GCA_010094035.1.gff	18s_rRNA	1
GCA_010367425.1.gff	18s_rRNA	1
GCA_010405405.1.gff	18s_rRNA	1
GCA_010623925.1.gff	18s_rRNA	1
GCA_010724455.1.gff	18s_rRNA	1
GCA_010994365.1.gff	18s_rRNA	1
GCA_011032825.1.gff	18s_rRNA	1
GCA_011032875.1.gff	18s_rRNA	1
GCA_011034095.1.gff	18s_rRNA	1
GCA_011058865.1.gff	18s_rRNA	1
GCA_011319215.2.gff	18s_rRNA	1
GCA_011320165.1.gff	18s_rRNA	1
GCA_011426275.1.gff	18s_rRNA	1
GCA_011800035.1.gff	18s_rRNA	1
GCA_011800825.1.gff	18s_rRNA	1
GCA_011947395.2.gff	18s_rRNA	1
GCA_012184315.1.gff	18s_rRNA	1
GCA_012184565.1.gff	18s_rRNA	1
GCA_012295355.1.gff	18s_rRNA	1
GCA_012365135.1.gff	18s_rRNA	1
GCA_012931995.1.gff	18s_rRNA	1
GCA_012932015.1.gff	18s_rRNA	1
GCA_012932025.1.gff	18s_rRNA	1
GCA_012971845.1.gff	18s_rRNA	1
GCA_012977735.1.gff	18s_rRNA	1
GCA_012977745.1.gff	18s_rRNA	1
GCA_012977755.1.gff	18s_rRNA	1
GCA_012977765.1.gff	18s_rRNA	1
GCA_012978405.1.gff	18s_rRNA	1
GCA_012978555.1.gff	18s_rRNA	1
GCA_013036055.1.gff	18s_rRNA	1
GCA_013054445.1.gff	18s_rRNA	1
GCA_013183765.1.gff	18s_rRNA	1
GCA_013184325.1.gff	18s_rRNA	1
GCA_013184375.1.gff	18s_rRNA	1
GCA_013184415.1.gff	18s_rRNA	1
GCA_013184455.1.gff	18s_rRNA	1
GCA_013186395.1.gff	18s_rRNA	1
GCA_013186755.1.gff	18s_rRNA	1
GCA_013186785.1.gff	18s_rRNA	1
GCA_013186845.1.gff	18s_rRNA	1
GCA_013186855.1.gff	18s_rRNA	1
GCA_013186905.1.gff	18s_rRNA	1
GCA_013266165.1.gff	18s_rRNA	1
GCA_013266185.1.gff	18s_rRNA	1
GCA_013266195.1.gff	18s_rRNA	1
GCA_013266205.1.gff	18s_rRNA	1
GCA_013305525.1.gff	18s_rRNA	1
GCA_013305925.1.gff	18s_rRNA	1
GCA_013363135.1.gff	18s_rRNA	1
GCA_013363185.1.gff	18s_rRNA	1
GCA_013363205.1.gff	18s_rRNA	1
GCA_013364935.1.gff	18s_rRNA	1
GCA_013364945.1.gff	18s_rRNA	1
GCA_013365045.1.gff	18s_rRNA	1
GCA_013365195.1.gff	18s_rRNA	1
GCA_013365205.1.gff	18s_rRNA	1
GCA_013368315.1.gff	18s_rRNA	1
GCA_013395995.1.gff	18s_rRNA	1
GCA_013396005.1.gff	18s_rRNA	1
GCA_013396015.1.gff	18s_rRNA	1
GCA_013396025.1.gff	18s_rRNA	1
GCA_013396035.1.gff	18s_rRNA	1
GCA_013396175.1.gff	18s_rRNA	1
GCA_013396195.1.gff	18s_rRNA	1
GCA_013396205.1.gff	18s_rRNA	1
GCA_013403795.1.gff	18s_rRNA	1
GCA_013403825.1.gff	18s_rRNA	1
GCA_013420875.1.gff	18s_rRNA	1
GCA_013423325.1.gff	18s_rRNA	1
GCA_013423405.1.gff	18s_rRNA	1
GCA_013435705.1.gff	18s_rRNA	1
GCA_013461495.1.gff	18s_rRNA	1
GCA_013618265.1.gff	18s_rRNA	1
GCA_013618295.1.gff	18s_rRNA	1
GCA_013618395.1.gff	18s_rRNA	1
GCA_013618405.1.gff	18s_rRNA	1
GCA_013618495.1.gff	18s_rRNA	1
GCA_013620735.1.gff	18s_rRNA	1
GCA_013623515.1.gff	18s_rRNA	1
GCA_013623525.1.gff	18s_rRNA	1
GCA_013623555.1.gff	18s_rRNA	1
GCA_013623625.1.gff	18s_rRNA	1
GCA_013623665.1.gff	18s_rRNA	1
GCA_013623685.1.gff	18s_rRNA	1
GCA_013623715.1.gff	18s_rRNA	1
GCA_013623725.1.gff	18s_rRNA	1
GCA_013623845.1.gff	18s_rRNA	1
GCA_013624355.1.gff	18s_rRNA	1
GCA_013759035.1.gff	18s_rRNA	1
GCA_013781345.1.gff	18s_rRNA	1
GCA_014183025.1.gff	18s_rRNA	1
GCA_014250555.1.gff	18s_rRNA	1
GCA_014281905.1.gff	18s_rRNA	1
GCA_014468695.1.gff	18s_rRNA	1
GCA_014621405.1.gff	18s_rRNA	1
GCA_014621425.1.gff	18s_rRNA	1
GCA_014621435.1.gff	18s_rRNA	1
GCA_014805705.1.gff	18s_rRNA	1
GCA_014822075.1.gff	18s_rRNA	1
GCA_014822085.1.gff	18s_rRNA	1
GCA_014824385.1.gff	18s_rRNA	1
GCA_014824425.1.gff	18s_rRNA	1
GCA_014825545.1.gff	18s_rRNA	1
GCA_014825565.1.gff	18s_rRNA	1
GCA_014825575.1.gff	18s_rRNA	1
GCA_014839625.1.gff	18s_rRNA	1
GCA_014839865.1.gff	18s_rRNA	1
GCA_014839955.1.gff	18s_rRNA	1
GCA_014849355.1.gff	18s_rRNA	1
GCA_014849955.1.gff	18s_rRNA	1
GCA_014850475.1.gff	18s_rRNA	1
GCA_014851275.1.gff	18s_rRNA	1
GCA_014872975.1.gff	18s_rRNA	1
GCA_014872995.1.gff	18s_rRNA	1
GCA_014885045.1.gff	18s_rRNA	1
GCA_014898415.1.gff	18s_rRNA	1
GCA_014898835.1.gff	18s_rRNA	1
GCA_014898875.1.gff	18s_rRNA	1
GCA_014898915.1.gff	18s_rRNA	1
GCA_014898925.1.gff	18s_rRNA	1
GCA_014898975.1.gff	18s_rRNA	1
GCA_014898995.1.gff	18s_rRNA	1
GCA_014899045.1.gff	18s_rRNA	1
GCA_014899075.1.gff	18s_rRNA	1
GCA_014899095.1.gff	18s_rRNA	1
GCA_014904855.1.gff	18s_rRNA	1
GCA_014925845.1.gff	18s_rRNA	1
GCA_015039435.1.gff	18s_rRNA	1
GCA_015178995.1.gff	18s_rRNA	1
GCA_015179025.1.gff	18s_rRNA	1
GCA_015345905.1.gff	18s_rRNA	1
GCA_015499985.1.gff	18s_rRNA	1
GCA_015499995.1.gff	18s_rRNA	1
GCA_015500155.1.gff	18s_rRNA	1
GCA_015501605.1.gff	18s_rRNA	1
GCA_015533775.1.gff	18s_rRNA	1
GCA_015585785.1.gff	18s_rRNA	1
GCA_015586035.1.gff	18s_rRNA	1
GCA_015657495.1.gff	18s_rRNA	1
GCA_015679535.1.gff	18s_rRNA	1
GCA_015679605.1.gff	18s_rRNA	1
GCA_015680635.1.gff	18s_rRNA	1
GCA_015708815.1.gff	18s_rRNA	1
GCA_015844325.1.gff	18s_rRNA	1
GCA_015847235.1.gff	18s_rRNA	1
GCA_015849295.1.gff	18s_rRNA	1
GCA_015852385.1.gff	18s_rRNA	1
GCA_015852425.1.gff	18s_rRNA	1
GCA_015852495.1.gff	18s_rRNA	1
GCA_016097105.2.gff	18s_rRNA	1
GCA_016097935.1.gff	18s_rRNA	1
GCA_016098005.1.gff	18s_rRNA	1
GCA_016098105.1.gff	18s_rRNA	1
GCA_016098155.1.gff	18s_rRNA	1
GCA_016098165.1.gff	18s_rRNA	1
GCA_016109575.1.gff	18s_rRNA	1
GCA_016109585.1.gff	18s_rRNA	1
GCA_016110215.1.gff	18s_rRNA	1
GCA_016162255.1.gff	18s_rRNA	1
GCA_016162275.1.gff	18s_rRNA	1
GCA_016490725.1.gff	18s_rRNA	1
GCA_016647645.1.gff	18s_rRNA	1
GCA_016758775.1.gff	18s_rRNA	1
GCA_016758895.1.gff	18s_rRNA	1
GCA_016758945.1.gff	18s_rRNA	1
GCA_016758985.1.gff	18s_rRNA	1
GCA_016801325.1.gff	18s_rRNA	1
GCA_016880775.1.gff	18s_rRNA	1
GCA_016920805.1.gff	18s_rRNA	1
GCA_017139545.1.gff	18s_rRNA	1
GCA_017140155.1.gff	18s_rRNA	1
GCA_017140785.1.gff	18s_rRNA	1
GCA_017301755.1.gff	18s_rRNA	1
GCA_017309325.2.gff	18s_rRNA	1
GCA_017311285.1.gff	18s_rRNA	1
GCA_017365405.1.gff	18s_rRNA	1
GCA_017579625.1.gff	18s_rRNA	1
GCA_017580825.2.gff	18s_rRNA	1
GCA_017591655.1.gff	18s_rRNA	1
GCA_017654735.1.gff	18s_rRNA	1
GCA_017656745.1.gff	18s_rRNA	1
GCA_017656775.1.gff	18s_rRNA	1
GCA_017656915.1.gff	18s_rRNA	1
GCA_017656985.1.gff	18s_rRNA	1
GCA_017657045.1.gff	18s_rRNA	1
GCA_017948575.1.gff	18s_rRNA	1
GCA_018127085.1.gff	18s_rRNA	1
GCA_018257865.1.gff	18s_rRNA	1
GCA_018296065.1.gff	18s_rRNA	1
GCA_018340795.1.gff	18s_rRNA	1
GCA_018360045.1.gff	18s_rRNA	1
GCA_018360055.1.gff	18s_rRNA	1
GCA_018360065.1.gff	18s_rRNA	1
GCA_018360075.1.gff	18s_rRNA	1
GCA_018360135.1.gff	18s_rRNA	1
GCA_018360145.1.gff	18s_rRNA	1
GCA_018360175.1.gff	18s_rRNA	1
GCA_018360185.1.gff	18s_rRNA	1
GCA_018360215.1.gff	18s_rRNA	1
GCA_018360225.1.gff	18s_rRNA	1
GCA_018360365.1.gff	18s_rRNA	1
GCA_018360465.1.gff	18s_rRNA	1
GCA_018397855.1.gff	18s_rRNA	1
GCA_018408605.1.gff	18s_rRNA	1
GCA_018467035.1.gff	18s_rRNA	1
GCA_018524415.1.gff	18s_rRNA	1
GCA_018806995.1.gff	18s_rRNA	1
GCA_018985225.1.gff	18s_rRNA	1
GCA_018985235.1.gff	18s_rRNA	1
GCA_019049425.1.gff	18s_rRNA	1
GCA_019054645.1.gff	18s_rRNA	1
GCA_019055205.1.gff	18s_rRNA	1
GCA_019096155.1.gff	18s_rRNA	1
GCA_019112545.1.gff	18s_rRNA	1
GCA_019137255.1.gff	18s_rRNA	1
GCA_019137265.1.gff	18s_rRNA	1
GCA_019189775.1.gff	18s_rRNA	1
GCA_019190355.1.gff	18s_rRNA	1
GCA_019191175.1.gff	18s_rRNA	1
GCA_019202945.1.gff	18s_rRNA	1
GCA_019207285.1.gff	18s_rRNA	1
GCA_019207475.1.gff	18s_rRNA	1
GCA_019232045.1.gff	18s_rRNA	1
GCA_019285895.1.gff	18s_rRNA	1
GCA_019321695.1.gff	18s_rRNA	1
GCA_019456465.1.gff	18s_rRNA	1
GCA_019649515.1.gff	18s_rRNA	1
GCA_019649525.1.gff	18s_rRNA	1
GCA_019669825.1.gff	18s_rRNA	1
GCA_019669835.1.gff	18s_rRNA	1
GCA_019669845.1.gff	18s_rRNA	1
GCA_019775285.1.gff	18s_rRNA	1
GCA_019775405.1.gff	18s_rRNA	1
GCA_019775505.1.gff	18s_rRNA	1
GCA_019805375.1.gff	18s_rRNA	1
GCA_019828555.1.gff	18s_rRNA	1
GCA_019828575.1.gff	18s_rRNA	1
GCA_019828945.1.gff	18s_rRNA	1
GCA_019843635.1.gff	18s_rRNA	1
GCA_019857685.1.gff	18s_rRNA	1
GCA_019904355.1.gff	18s_rRNA	1
GCA_019925295.1.gff	18s_rRNA	1
GCA_019925305.1.gff	18s_rRNA	1
GCA_019925375.1.gff	18s_rRNA	1
GCA_019925385.1.gff	18s_rRNA	1
GCA_019925425.1.gff	18s_rRNA	1
GCA_019925475.1.gff	18s_rRNA	1
GCA_019925495.1.gff	18s_rRNA	1
GCA_019925535.1.gff	18s_rRNA	1
GCA_019925545.1.gff	18s_rRNA	1
GCA_019925595.1.gff	18s_rRNA	1
GCA_019925645.1.gff	18s_rRNA	1
GCA_019973155.2.gff	18s_rRNA	1
GCA_020080175.1.gff	18s_rRNA	1
GCA_020085135.1.gff	18s_rRNA	1
GCA_020102295.1.gff	18s_rRNA	1
GCA_020137375.1.gff	18s_rRNA	1
GCA_020137715.1.gff	18s_rRNA	1
GCA_020280145.1.gff	18s_rRNA	1
GCA_020284055.1.gff	18s_rRNA	1
GCA_020284155.1.gff	18s_rRNA	1
GCA_020310465.1.gff	18s_rRNA	1
GCA_020466075.1.gff	18s_rRNA	1
GCA_020536065.1.gff	18s_rRNA	1
GCA_020623665.1.gff	18s_rRNA	1
GCA_020623695.1.gff	18s_rRNA	1
GCA_020726525.1.gff	18s_rRNA	1
GCA_020736575.1.gff	18s_rRNA	1
GCA_020744425.1.gff	18s_rRNA	1
GCA_020744495.1.gff	18s_rRNA	1
GCA_020746835.1.gff	18s_rRNA	1
GCA_020809705.1.gff	18s_rRNA	1
GCA_020912385.1.gff	18s_rRNA	1
GCA_020975415.1.gff	18s_rRNA	1
GCA_021014315.1.gff	18s_rRNA	1
GCA_021018855.1.gff	18s_rRNA	1
GCA_021029105.1.gff	18s_rRNA	1
GCA_021030905.1.gff	18s_rRNA	1
GCA_021030915.1.gff	18s_rRNA	1
GCA_021030945.1.gff	18s_rRNA	1
GCA_021030975.1.gff	18s_rRNA	1
GCA_021365285.1.gff	18s_rRNA	1
GCA_021365295.1.gff	18s_rRNA	1
GCA_021396225.1.gff	18s_rRNA	1
GCA_021396235.1.gff	18s_rRNA	1
GCA_021396245.1.gff	18s_rRNA	1
GCA_021398005.1.gff	18s_rRNA	1
GCA_021436925.1.gff	18s_rRNA	1
GCA_021436935.1.gff	18s_rRNA	1
GCA_021436995.1.gff	18s_rRNA	1
GCA_021437015.1.gff	18s_rRNA	1
GCA_021495925.1.gff	18s_rRNA	1
GCA_021527025.2.gff	18s_rRNA	1
GCA_021527695.1.gff	18s_rRNA	1
GCA_021653875.1.gff	18s_rRNA	1
GCA_021655865.1.gff	18s_rRNA	1
GCA_021655885.1.gff	18s_rRNA	1
GCA_021730345.1.gff	18s_rRNA	1
GCA_021730365.1.gff	18s_rRNA	1
GCA_021821965.1.gff	18s_rRNA	1
GCA_022114955.2.gff	18s_rRNA	1
GCA_022160305.1.gff	18s_rRNA	1
GCA_022190145.1.gff	18s_rRNA	1
GCA_022204955.1.gff	18s_rRNA	1
GCA_022225945.1.gff	18s_rRNA	1
GCA_022225965.2.gff	18s_rRNA	1
GCA_022345685.2.gff	18s_rRNA	1
GCA_022376555.1.gff	18s_rRNA	1
GCA_022385595.1.gff	18s_rRNA	1
GCA_022385635.1.gff	18s_rRNA	1
GCA_022385655.1.gff	18s_rRNA	1
GCA_022385695.1.gff	18s_rRNA	1
GCA_022385715.1.gff	18s_rRNA	1
GCA_022392925.1.gff	18s_rRNA	1
GCA_022392935.1.gff	18s_rRNA	1
GCA_022392945.1.gff	18s_rRNA	1
GCA_022478715.1.gff	18s_rRNA	1
GCA_022478815.1.gff	18s_rRNA	1
GCA_022478825.1.gff	18s_rRNA	1
GCA_022478985.1.gff	18s_rRNA	1
GCA_022495065.1.gff	18s_rRNA	1
GCA_022495115.1.gff	18s_rRNA	1
GCA_022495125.1.gff	18s_rRNA	1
GCA_022495145.1.gff	18s_rRNA	1
GCA_022495175.1.gff	18s_rRNA	1
GCA_022495195.1.gff	18s_rRNA	1
GCA_022495235.1.gff	18s_rRNA	1
GCA_022496185.1.gff	18s_rRNA	1
GCA_022496965.1.gff	18s_rRNA	1
GCA_022497035.1.gff	18s_rRNA	1
GCA_022559915.2.gff	18s_rRNA	1
GCA_022560015.1.gff	18s_rRNA	1
GCA_022560025.1.gff	18s_rRNA	1
GCA_022560085.1.gff	18s_rRNA	1
GCA_022577715.1.gff	18s_rRNA	1
GCA_022577815.1.gff	18s_rRNA	1
GCA_022577855.1.gff	18s_rRNA	1
GCA_022578505.1.gff	18s_rRNA	1
GCA_022578515.1.gff	18s_rRNA	1
GCA_022578535.1.gff	18s_rRNA	1
GCA_022578605.1.gff	18s_rRNA	1
GCA_022578775.1.gff	18s_rRNA	1
GCA_022578845.1.gff	18s_rRNA	1
GCA_022578855.1.gff	18s_rRNA	1
GCA_022578875.1.gff	18s_rRNA	1
GCA_022578945.1.gff	18s_rRNA	1
GCA_022579005.1.gff	18s_rRNA	1
GCA_022592445.1.gff	18s_rRNA	1
GCA_022605405.1.gff	18s_rRNA	1
GCA_022606075.1.gff	18s_rRNA	1
GCA_022606435.1.gff	18s_rRNA	1
GCA_022609195.1.gff	18s_rRNA	1
GCA_022609215.1.gff	18s_rRNA	1
GCA_022609375.1.gff	18s_rRNA	1
GCA_022641835.1.gff	18s_rRNA	1
GCA_022702365.1.gff	18s_rRNA	1
GCA_022750515.1.gff	18s_rRNA	1
GCA_022813105.1.gff	18s_rRNA	1
GCA_022813165.1.gff	18s_rRNA	1
GCA_022813185.1.gff	18s_rRNA	1
GCA_022813215.1.gff	18s_rRNA	1
GCA_022813335.1.gff	18s_rRNA	1
GCA_022813405.1.gff	18s_rRNA	1
GCA_022813425.1.gff	18s_rRNA	1
GCA_022813445.1.gff	18s_rRNA	1
GCA_022813475.1.gff	18s_rRNA	1
GCA_022813495.1.gff	18s_rRNA	1
GCA_022813555.1.gff	18s_rRNA	1
GCA_022813615.2.gff	18s_rRNA	1
GCA_022813625.1.gff	18s_rRNA	1
GCA_022813715.1.gff	18s_rRNA	1
GCA_022813745.1.gff	18s_rRNA	1
GCA_022813765.1.gff	18s_rRNA	1
GCA_022813785.1.gff	18s_rRNA	1
GCA_022813805.1.gff	18s_rRNA	1
GCA_022813825.1.gff	18s_rRNA	1
GCA_022813845.1.gff	18s_rRNA	1
GCA_022813885.1.gff	18s_rRNA	1
GCA_022813945.1.gff	18s_rRNA	1
GCA_022813965.1.gff	18s_rRNA	1
GCA_022813995.1.gff	18s_rRNA	1
GCA_022814025.1.gff	18s_rRNA	1
GCA_022814195.1.gff	18s_rRNA	1
GCA_022814215.1.gff	18s_rRNA	1
GCA_022814315.1.gff	18s_rRNA	1
GCA_022814335.1.gff	18s_rRNA	1
GCA_022814375.1.gff	18s_rRNA	1
GCA_022814505.1.gff	18s_rRNA	1
GCA_022814545.1.gff	18s_rRNA	1
GCA_022814565.1.gff	18s_rRNA	1
GCA_022814615.1.gff	18s_rRNA	1
GCA_022814645.1.gff	18s_rRNA	1
GCA_022814695.1.gff	18s_rRNA	1
GCA_022829205.1.gff	18s_rRNA	1
GCA_022833035.1.gff	18s_rRNA	1
GCA_022835595.1.gff	18s_rRNA	1
GCA_022836615.1.gff	18s_rRNA	1
GCA_022837005.1.gff	18s_rRNA	1
GCA_023065905.1.gff	18s_rRNA	1
GCA_023078685.1.gff	18s_rRNA	1
GCA_023082095.1.gff	18s_rRNA	1
GCA_023084525.1.gff	18s_rRNA	1
GCA_023087385.1.gff	18s_rRNA	1
GCA_023089105.1.gff	18s_rRNA	1
GCA_023184675.1.gff	18s_rRNA	1
GCA_023212605.1.gff	18s_rRNA	1
GCA_023212645.1.gff	18s_rRNA	1
GCA_023212685.1.gff	18s_rRNA	1
GCA_023212695.1.gff	18s_rRNA	1
GCA_023212835.1.gff	18s_rRNA	1
GCA_023343755.2.gff	18s_rRNA	1
GCA_023375675.1.gff	18s_rRNA	1
GCA_023376865.1.gff	18s_rRNA	1
GCA_023509845.1.gff	18s_rRNA	1
GCA_023509875.1.gff	18s_rRNA	1
GCA_023601865.2.gff	18s_rRNA	1
GCA_023621355.1.gff	18s_rRNA	1
GCA_023624915.1.gff	18s_rRNA	1
GCA_023627375.1.gff	18s_rRNA	1
GCA_023627795.1.gff	18s_rRNA	1
GCA_023628975.1.gff	18s_rRNA	1
GCA_023645845.1.gff	18s_rRNA	1
GCA_023646045.1.gff	18s_rRNA	1
GCA_023646075.1.gff	18s_rRNA	1
GCA_023646635.1.gff	18s_rRNA	1
GCA_023653615.1.gff	18s_rRNA	1
GCA_024043155.1.gff	18s_rRNA	1
GCA_024043165.1.gff	18s_rRNA	1
GCA_024082115.1.gff	18s_rRNA	1
GCA_024112705.1.gff	18s_rRNA	1
GCA_024115155.1.gff	18s_rRNA	1
GCA_024139275.1.gff	18s_rRNA	1
GCA_024139395.1.gff	18s_rRNA	1
GCA_024139405.1.gff	18s_rRNA	1
GCA_024139415.1.gff	18s_rRNA	1
GCA_024139485.1.gff	18s_rRNA	1
GCA_024140195.1.gff	18s_rRNA	1
GCA_024140245.1.gff	18s_rRNA	1
GCA_024140265.1.gff	18s_rRNA	1
GCA_024140375.1.gff	18s_rRNA	1
GCA_024140565.1.gff	18s_rRNA	1
GCA_024184665.2.gff	18s_rRNA	1
GCA_024243955.1.gff	18s_rRNA	1
GCA_024244095.1.gff	18s_rRNA	1
GCA_024244165.1.gff	18s_rRNA	1
GCA_024244595.1.gff	18s_rRNA	1
GCA_024244615.1.gff	18s_rRNA	1
GCA_024271855.1.gff	18s_rRNA	1
GCA_024271865.1.gff	18s_rRNA	1
GCA_024271875.1.gff	18s_rRNA	1
GCA_024271885.1.gff	18s_rRNA	1
GCA_024291825.1.gff	18s_rRNA	1
GCA_024339985.1.gff	18s_rRNA	1
GCA_024340005.1.gff	18s_rRNA	1
GCA_024340015.1.gff	18s_rRNA	1
GCA_024340025.1.gff	18s_rRNA	1
GCA_024340155.1.gff	18s_rRNA	1
GCA_024340515.1.gff	18s_rRNA	1
GCA_024340765.1.gff	18s_rRNA	1
GCA_024341135.1.gff	18s_rRNA	1
GCA_024343385.1.gff	18s_rRNA	1
GCA_024610245.1.gff	18s_rRNA	1
GCA_024610255.1.gff	18s_rRNA	1
GCA_024610275.1.gff	18s_rRNA	1
GCA_025201355.1.gff	18s_rRNA	1
GCA_025201365.1.gff	18s_rRNA	1
GCA_025201785.1.gff	18s_rRNA	1
GCA_025331425.1.gff	18s_rRNA	1
GCA_025526975.1.gff	18s_rRNA	1
GCA_025528855.1.gff	18s_rRNA	1
GCA_025558075.1.gff	18s_rRNA	1
GCA_025583755.1.gff	18s_rRNA	1
GCA_025592505.1.gff	18s_rRNA	1
GCA_025592935.1.gff	18s_rRNA	1
GCA_025602915.1.gff	18s_rRNA	1
GCA_025605225.1.gff	18s_rRNA	1
GCA_025677835.1.gff	18s_rRNA	1
GCA_025677895.1.gff	18s_rRNA	1
GCA_025685495.1.gff	18s_rRNA	1
GCA_025716855.1.gff	18s_rRNA	1
GCA_025742365.1.gff	18s_rRNA	1
GCA_025766305.1.gff	18s_rRNA	1
GCA_025769875.1.gff	18s_rRNA	1
GCA_025802115.2.gff	18s_rRNA	1
GCA_025882075.1.gff	18s_rRNA	1
GCA_025890175.1.gff	18s_rRNA	1
GCA_025919625.1.gff	18s_rRNA	1
GCA_025962755.1.gff	18s_rRNA	1
GCA_026023565.1.gff	18s_rRNA	1
GCA_026023875.1.gff	18s_rRNA	1
GCA_026025055.1.gff	18s_rRNA	1
GCA_026026165.1.gff	18s_rRNA	1
GCA_026026815.1.gff	18s_rRNA	1
GCA_026027315.1.gff	18s_rRNA	1
GCA_026027345.1.gff	18s_rRNA	1
GCA_026055935.1.gff	18s_rRNA	1
GCA_026119845.1.gff	18s_rRNA	1
GCA_026119935.1.gff	18s_rRNA	1
GCA_026120015.1.gff	18s_rRNA	1
GCA_026120035.1.gff	18s_rRNA	1
GCA_026120085.1.gff	18s_rRNA	1
GCA_026120125.1.gff	18s_rRNA	1
GCA_026120165.1.gff	18s_rRNA	1
GCA_026122155.1.gff	18s_rRNA	1
GCA_026225955.1.gff	18s_rRNA	1
GCA_026225975.1.gff	18s_rRNA	1
GCA_026226035.1.gff	18s_rRNA	1
GCA_026229845.1.gff	18s_rRNA	1
GCA_026260285.1.gff	18s_rRNA	1
GCA_026262445.1.gff	18s_rRNA	1
GCA_026284005.1.gff	18s_rRNA	1
GCA_026319125.1.gff	18s_rRNA	1
GCA_026319135.1.gff	18s_rRNA	1
GCA_026319265.1.gff	18s_rRNA	1
GCA_026401215.1.gff	18s_rRNA	1
GCA_026413255.1.gff	18s_rRNA	1
GCA_026419805.1.gff	18s_rRNA	1
GCA_027475525.1.gff	18s_rRNA	1
GCA_027478255.1.gff	18s_rRNA	1
GCA_027478575.1.gff	18s_rRNA	1
GCA_027559495.1.gff	18s_rRNA	1
GCA_027569015.1.gff	18s_rRNA	1
GCA_027569045.1.gff	18s_rRNA	1
GCA_027569055.1.gff	18s_rRNA	1
GCA_027569065.1.gff	18s_rRNA	1
